agree-obj,"33 pl, ungram",der Sanitäter die Soldatinnen wohl besonders enttäuschten als er den Kameraden nicht retten konnte.
agree-obj,"34 sg, gram",der Makler die Bewerberin tatsächlich böse beleidigte als sie zu viele Ansprüche an die Wohnung stellte.
agree-obj,"34 sg, ungram",der Makler die Bewerberin tatsächlich böse beleidigten als sie zu viele Ansprüche an die Wohnung stellte.
agree-obj,"34 pl, gram",der Makler die Bewerberinnen tatsächlich böse beleidigte als sie zu viele Ansprüche an die Wohnung stellten.
agree-obj,"34 pl, ungram",der Makler die Bewerberinnen tatsächlich böse beleidigten als sie zu viele Ansprüche an die Wohnung stellten.
agree-obj,"35 sg, gram",der Tätowierer die Piercerin sogar heftig kritisierte als sie ihre Arbeitsweise beschrieb.
agree-obj,"35 sg, ungram",der Tätowierer die Piercerin sogar heftig kritisierten als sie ihre Arbeitsweise beschrieb.
agree-obj,"35 pl, gram",der Tätowierer die Piercerinnen sogar heftig kritisierte als sie ihre Arbeitsweise beschrieben.
agree-obj,"35 pl, ungram",der Tätowierer die Piercerinnen sogar heftig kritisierten als sie ihre Arbeitsweise beschrieben.
agree-obj,"36 sg, gram",der Informatiker die Programmiererin letztendlich doch unterstützte um das Projekt erfolgreich abzuschließen.
agree-obj,"36 sg, ungram",der Informatiker die Programmiererin letztendlich doch unterstützten um das Projekt erfolgreich abzuschließen.
agree-obj,"36 pl, gram",der Informatiker die Programmiererinnen letztendlich doch unterstützte um das Projekt erfolgreich abzuschließen.
agree-obj,"36 pl, ungram",der Informatiker die Programmiererinnen letztendlich doch unterstützten um das Projekt erfolgreich abzuschließen.
agree-obj,"37 sg, gram",der Historiker die Zeitzeugin gar schlimm demütigte als er ihren Schilderungen nicht glaubte.
agree-obj,"37 sg, ungram",der Historiker die Zeitzeugin gar schlimm demütigten als er ihren Schilderungen nicht glaubte.
agree-obj,"37 pl, gram",der Historiker die Zeitzeuginnen gar schlimm demütigte als er ihren Schilderungen nicht glaubte.
agree-obj,"37 pl, ungram",der Historiker die Zeitzeuginnen gar schlimm demütigten als er ihren Schilderungen nicht glaubte.
agree-obj,"38 sg, gram",der Dirigent die Sopranistin natürlich innig liebte da niemand das Stück so sang wie sie.
agree-obj,"38 sg, ungram",der Dirigent die Sopranistin natürlich innig liebten da niemand das Stück so sang wie sie.
agree-obj,"38 pl, gram",der Dirigent die Sopranistinnen natürlich innig liebte da niemand das Stück so sang wie sie.
agree-obj,"38 pl, ungram",der Dirigent die Sopranistinnen natürlich innig liebten da niemand das Stück so sang wie sie.
agree-obj,"39 sg, gram",der Friseur die Preisträgerin wieder einmal bestach damit sie ihn wärmstens weiterempfiehlt.
agree-obj,"39 sg, ungram",der Friseur die Preisträgerin wieder einmal bestachen damit sie ihn wärmstens weiterempfiehlt.
agree-obj,"39 pl, gram",der Friseur die Preisträgerinnen wieder einmal bestach damit sie ihn wärmstens weiterempfiehltn.
agree-obj,"39 pl, ungram",der Friseur die Preisträgerinnen wieder einmal bestachen damit sie ihn wärmstens weiterempfiehltn.
agree-obj,"40 sg, gram",der Betriebswirt die Beamtin immerhin freundlich beriet als sie eine Frage zum Personalwesen hatte.
agree-obj,"40 sg, ungram",der Betriebswirt die Beamtin immerhin freundlich berieten als sie eine Frage zum Personalwesen hatte.
agree-obj,"40 pl, gram",der Betriebswirt die Beamtinnen immerhin freundlich beriet als sie eine Frage zum Personalwesen hatten.
agree-obj,"40 pl, ungram",der Betriebswirt die Beamtinnen immerhin freundlich berieten als sie eine Frage zum Personalwesen hatten.
agree-obj,"41 sg, gram",der Buchhändler die Leseratte gestern gewiss bedauerte als er sie bei Ladenschluss nach draußen bitten musste.
agree-obj,"41 sg, ungram",der Buchhändler die Leseratte gestern gewiss bedauerten als er sie bei Ladenschluss nach draußen bitten musste.
agree-obj,"41 pl, gram",der Buchhändler die Leseratten gestern gewiss bedauerte als er sie bei Ladenschluss nach draußen bitten musste.
agree-obj,"41 pl, ungram",der Buchhändler die Leseratten gestern gewiss bedauerten als er sie bei Ladenschluss nach draußen bitten musste.
agree-obj,"42 sg, gram",der Chirurg die Anästhesistin immerhin kollegial verteidigte nachdem der Patient während der Operation erwacht war.
agree-obj,"42 sg, ungram",der Chirurg die Anästhesistin immerhin kollegial verteidigten nachdem der Patient während der Operation erwacht war.
agree-obj,"42 pl, gram",der Chirurg die Anästhesistinnen immerhin kollegial verteidigte nachdem der Patient während der Operation erwacht war.
agree-obj,"42 pl, ungram",der Chirurg die Anästhesistinnen immerhin kollegial verteidigten nachdem der Patient während der Operation erwacht war.
agree-obj,"43 sg, gram",der Vater die Schwägerin eigentlich enorm vermisste als sie sich mehrere Monate nicht sahen.
agree-obj,"43 sg, ungram",der Vater die Schwägerin eigentlich enorm vermissten als sie sich mehrere Monate nicht sahen.
agree-obj,"43 pl, gram",der Vater die Schwägerinnen eigentlich enorm vermisste als sie sich mehrere Monate nicht sahenn.
agree-obj,"43 pl, ungram",der Vater die Schwägerinnen eigentlich enorm vermissten als sie sich mehrere Monate nicht sahenn.
agree-obj,"44 sg, gram",der Fleischer die Vegetarierin neulich rüde belehrte nachdem sie die Vorteile fleischloser Ernährung aufgezählt hatte.
agree-obj,"44 sg, ungram",der Fleischer die Vegetarierin neulich rüde belehrten nachdem sie die Vorteile fleischloser Ernährung aufgezählt hatte.
agree-obj,"44 pl, gram",der Fleischer die Vegetarierinnen neulich rüde belehrte nachdem sie die Vorteile fleischloser Ernährung aufgezählt hatten.
agree-obj,"44 pl, ungram",der Fleischer die Vegetarierinnen neulich rüde belehrten nachdem sie die Vorteile fleischloser Ernährung aufgezählt hatten.
agree-obj,"45 sg, gram",der König die Kaiserin wohl offiziell einlud um die Hochzeit der Prinzessin zu feiern.
agree-obj,"45 sg, ungram",der König die Kaiserin wohl offiziell einluden um die Hochzeit der Prinzessin zu feiern.
agree-obj,"45 pl, gram",der König die Kaiserinnen wohl offiziell einlud um die Hochzeit der Prinzessin zu feiern.
agree-obj,"45 pl, ungram",der König die Kaiserinnen wohl offiziell einluden um die Hochzeit der Prinzessin zu feiern.
agree-obj,"46 sg, gram",der Präsident die Ministerin einst tatkräftig überzeugte so dass das Gesetz verabschiedet werden konnte.
agree-obj,"46 sg, ungram",der Präsident die Ministerin einst tatkräftig überzeugten so dass das Gesetz verabschiedet werden konnte.
agree-obj,"46 pl, gram",der Präsident die Ministerinnen einst tatkräftig überzeugte so dass das Gesetz verabschiedet werden konnte.
agree-obj,"46 pl, ungram",der Präsident die Ministerinnen einst tatkräftig überzeugten so dass das Gesetz verabschiedet werden konnte.
agree-obj,"47 sg, gram",der Vertreter die Bewohnerin wieder pünktlich antraf als er seine Ware verkaufen wollte.
agree-obj,"47 sg, ungram",der Vertreter die Bewohnerin wieder pünktlich antrafen als er seine Ware verkaufen wollte.
agree-obj,"47 pl, gram",der Vertreter die Bewohnerinnen wieder pünktlich antraf als er seine Ware verkaufen wollte.
agree-obj,"47 pl, ungram",der Vertreter die Bewohnerinnen wieder pünktlich antrafen als er seine Ware verkaufen wollte.
agree-obj,"48 sg, gram",der Ausbilder die Teenagerin gar unglaublich hasste als sie ihr pubertäres Verhalten an ihm ausließ.
agree-obj,"48 sg, ungram",der Ausbilder die Teenagerin gar unglaublich hassten als sie ihr pubertäres Verhalten an ihm ausließ.
agree-obj,"48 pl, gram",der Ausbilder die Teenagerinnen gar unglaublich hasste als sie ihr pubertäres Verhalten an ihm ausließn.
agree-obj,"48 pl, ungram",der Ausbilder die Teenagerinnen gar unglaublich hassten als sie ihr pubertäres Verhalten an ihm ausließn.
agree-obj,"49 sg, gram",der Fahrradfahrer die Spaziergängerin sogar plötzlich schubste um seiner Wut Ausdruck zu verleihen.
agree-obj,"49 sg, ungram",der Fahrradfahrer die Spaziergängerin sogar plötzlich schubsten um seiner Wut Ausdruck zu verleihen.
agree-obj,"49 pl, gram",der Fahrradfahrer die Spaziergängerinnen sogar plötzlich schubste um seiner Wut Ausdruck zu verleihen.
agree-obj,"49 pl, ungram",der Fahrradfahrer die Spaziergängerinnen sogar plötzlich schubsten um seiner Wut Ausdruck zu verleihen.
agree-obj,"50 sg, gram",der Mörder die Ermittlerin schließlich kurzum überwältigte als sie ihm auf die Spur kam.
agree-obj,"50 sg, ungram",der Mörder die Ermittlerin schließlich kurzum überwältigten als sie ihm auf die Spur kam.
agree-obj,"50 pl, gram",der Mörder die Ermittlerinnen schließlich kurzum überwältigte als sie ihm auf die Spur kamen.
agree-obj,"50 pl, ungram",der Mörder die Ermittlerinnen schließlich kurzum überwältigten als sie ihm auf die Spur kamen.
agree-obj,"51 sg, gram",der Mathematiker die Entwicklerin heute gründlich briefte um Fehler zu vermeiden.
agree-obj,"51 sg, ungram",der Mathematiker die Entwicklerin heute gründlich brieften um Fehler zu vermeiden.
agree-obj,"51 pl, gram",der Mathematiker die Entwicklerinnen heute gründlich briefte um Fehler zu vermeiden.
agree-obj,"51 pl, ungram",der Mathematiker die Entwicklerinnen heute gründlich brieften um Fehler zu vermeiden.
agree-obj,"52 sg, gram",der Abgeordnete die Bürgerin damals frech ignorierte weswegen er nicht wiedergewählt wurde.
agree-obj,"52 sg, ungram",der Abgeordnete die Bürgerin damals frech ignorierten weswegen er nicht wiedergewählt wurde.
agree-obj,"52 pl, gram",der Abgeordnete die Bürgerinnen damals frech ignorierte weswegen er nicht wiedergewählt wurde.
agree-obj,"52 pl, ungram",der Abgeordnete die Bürgerinnen damals frech ignorierten weswegen er nicht wiedergewählt wurde.
agree-obj,"53 sg, gram",der Sieger die Zuschauerin letztens eifrig motivierte um mehr Menschen für seine Sportart zu gewinnen.
agree-obj,"53 sg, ungram",der Sieger die Zuschauerin letztens eifrig motivierten um mehr Menschen für seine Sportart zu gewinnen.
agree-obj,"53 pl, gram",der Sieger die Zuschauerinnen letztens eifrig motivierte um mehr Menschen für seine Sportart zu gewinnen.
agree-obj,"53 pl, ungram",der Sieger die Zuschauerinnen letztens eifrig motivierten um mehr Menschen für seine Sportart zu gewinnen.
agree-obj,"54 sg, gram",der Angler die Fischerin natürlich nett grüßte als sie sich begegneten.
agree-obj,"54 sg, ungram",der Angler die Fischerin natürlich nett grüßten als sie sich begegneten.
agree-obj,"54 pl, gram",der Angler die Fischerinnen natürlich nett grüßte als sie sich begegnetenn.
agree-obj,"54 pl, ungram",der Angler die Fischerinnen natürlich nett grüßten als sie sich begegnetenn.
agree-obj,"55 sg, gram",der Fremdenführer die Touristin gerne vertraulich bezahlte damit sie online eine gute Bewertung schrieb.
agree-obj,"55 sg, ungram",der Fremdenführer die Touristin gerne vertraulich bezahlten damit sie online eine gute Bewertung schrieb.
agree-obj,"55 pl, gram",der Fremdenführer die Touristinnen gerne vertraulich bezahlte damit sie online eine gute Bewertung schrieben.
agree-obj,"55 pl, ungram",der Fremdenführer die Touristinnen gerne vertraulich bezahlten damit sie online eine gute Bewertung schrieben.
agree-obj,"56 sg, gram",der Künstler die Betrachterin zunächst wirklich überrumpelte als er sie um ihre Meinung bat.
agree-obj,"56 sg, ungram",der Künstler die Betrachterin zunächst wirklich überrumpelten als er sie um ihre Meinung bat.
agree-obj,"56 pl, gram",der Künstler die Betrachterinnen zunächst wirklich überrumpelte als er sie um ihre Meinung bat.
agree-obj,"56 pl, ungram",der Künstler die Betrachterinnen zunächst wirklich überrumpelten als er sie um ihre Meinung bat.
agree-obj,"57 sg, gram",der Buchhalter die Mitarbeiterin vorhin unauffällig hörte als sie über ihn lästerte.
agree-obj,"57 sg, ungram",der Buchhalter die Mitarbeiterin vorhin unauffällig hörten als sie über ihn lästerte.
agree-obj,"57 pl, gram",der Buchhalter die Mitarbeiterinnen vorhin unauffällig hörte als sie über ihn lästerten.
agree-obj,"57 pl, ungram",der Buchhalter die Mitarbeiterinnen vorhin unauffällig hörten als sie über ihn lästerten.
agree-obj,"58 sg, gram",der Mönch die Pastorin eben vorsichtig korrigierte als sie aus der Bibel zitierte.
agree-obj,"58 sg, ungram",der Mönch die Pastorin eben vorsichtig korrigierten als sie aus der Bibel zitierte.
agree-obj,"58 pl, gram",der Mönch die Pastorinnen eben vorsichtig korrigierte als sie aus der Bibel zitierten.
agree-obj,"58 pl, ungram",der Mönch die Pastorinnen eben vorsichtig korrigierten als sie aus der Bibel zitierten.
agree-obj,"59 sg, gram",der Abenteurer die Weltenbummlerin letztendlich nur duldete weil er sich verlaufen hatte.
agree-obj,"59 sg, ungram",der Abenteurer die Weltenbummlerin letztendlich nur duldeten weil er sich verlaufen hatte.
agree-obj,"59 pl, gram",der Abenteurer die Weltenbummlerinnen letztendlich nur duldete weil er sich verlaufen hatte.
agree-obj,"59 pl, ungram",der Abenteurer die Weltenbummlerinnen letztendlich nur duldeten weil er sich verlaufen hatte.
agree-obj,"60 sg, gram",der Weinkenner die Gastronomin tatsächlich erkennbar beneidete da sie gute Kontakte zu Winzern hatte.
agree-obj,"60 sg, ungram",der Weinkenner die Gastronomin tatsächlich erkennbar beneideten da sie gute Kontakte zu Winzern hatte.
agree-obj,"60 pl, gram",der Weinkenner die Gastronominnen tatsächlich erkennbar beneidete da sie gute Kontakte zu Winzern hatten.
agree-obj,"60 pl, ungram",der Weinkenner die Gastronominnen tatsächlich erkennbar beneideten da sie gute Kontakte zu Winzern hatten.
agree-obj,"61 sg, gram",der Segler die Taucherin gestern sofort rettete als der Sturm das Meer aufpeitschte.
agree-obj,"61 sg, ungram",der Segler die Taucherin gestern sofort retteten als der Sturm das Meer aufpeitschte.
agree-obj,"61 pl, gram",der Segler die Taucherinnen gestern sofort rettete als der Sturm das Meer aufpeitschte.
agree-obj,"61 pl, ungram",der Segler die Taucherinnen gestern sofort retteten als der Sturm das Meer aufpeitschte.
agree-obj,"62 sg, gram",der Koch die Konkurrentin damals wissentlich schädigte als er das Gesundheitsamt rief.
agree-obj,"62 sg, ungram",der Koch die Konkurrentin damals wissentlich schädigten als er das Gesundheitsamt rief.
agree-obj,"62 pl, gram",der Koch die Konkurrentinnen damals wissentlich schädigte als er das Gesundheitsamt rief.
agree-obj,"62 pl, ungram",der Koch die Konkurrentinnen damals wissentlich schädigten als er das Gesundheitsamt rief.
agree-obj,"63 sg, gram",der Bürgermeister die Politikerin tatsächlich ungeniert störte obwohl der Entwurf der neuen Rede anstand.
agree-obj,"63 sg, ungram",der Bürgermeister die Politikerin tatsächlich ungeniert störten obwohl der Entwurf der neuen Rede anstand.
agree-obj,"63 pl, gram",der Bürgermeister die Politikerinnen tatsächlich ungeniert störte obwohl der Entwurf der neuen Rede anstand.
agree-obj,"63 pl, ungram",der Bürgermeister die Politikerinnen tatsächlich ungeniert störten obwohl der Entwurf der neuen Rede anstand.
agree-obj,"64 sg, gram",der Hausbesitzer die Mieterin letztendlich vorsätzlich tötete als der Streit eskalierte.
agree-obj,"64 sg, ungram",der Hausbesitzer die Mieterin letztendlich vorsätzlich töteten als der Streit eskalierte.
agree-obj,"64 pl, gram",der Hausbesitzer die Mieterinnen letztendlich vorsätzlich tötete als der Streit eskalierte.
agree-obj,"64 pl, ungram",der Hausbesitzer die Mieterinnen letztendlich vorsätzlich töteten als der Streit eskalierte.
agree-obj,"65 sg, gram",der Jäger die Wanderin schließlich erst fand als bereits die Sonne unterging.
agree-obj,"65 sg, ungram",der Jäger die Wanderin schließlich erst fanden als bereits die Sonne unterging.
agree-obj,"65 pl, gram",der Jäger die Wanderinnen schließlich erst fand als bereits die Sonne unterging.
agree-obj,"65 pl, ungram",der Jäger die Wanderinnen schließlich erst fanden als bereits die Sonne unterging.
agree-obj,"66 sg, gram",der Trainer die Spielerin wohl ziemlich überraschte als er schreiend auf das Spielfeld rannte.
agree-obj,"66 sg, ungram",der Trainer die Spielerin wohl ziemlich überraschten als er schreiend auf das Spielfeld rannte.
agree-obj,"66 pl, gram",der Trainer die Spielerinnen wohl ziemlich überraschte als er schreiend auf das Spielfeld rannte.
agree-obj,"66 pl, ungram",der Trainer die Spielerinnen wohl ziemlich überraschten als er schreiend auf das Spielfeld rannte.
agree-obj,"67 sg, gram",der Biologe die Chemikerin neulich zufällig traf als die Postersession stattfand.
agree-obj,"67 sg, ungram",der Biologe die Chemikerin neulich zufällig trafen als die Postersession stattfand.
agree-obj,"67 pl, gram",der Biologe die Chemikerinnen neulich zufällig traf als die Postersession stattfand.
agree-obj,"67 pl, ungram",der Biologe die Chemikerinnen neulich zufällig trafen als die Postersession stattfand.
agree-obj,"68 sg, gram",der Jurist die Mandantin gerne unerlaubt täuschte damit sie auf den Deal einging.
agree-obj,"68 sg, ungram",der Jurist die Mandantin gerne unerlaubt täuschten damit sie auf den Deal einging.
agree-obj,"68 pl, gram",der Jurist die Mandantinnen gerne unerlaubt täuschte damit sie auf den Deal eingingn.
agree-obj,"68 pl, ungram",der Jurist die Mandantinnen gerne unerlaubt täuschten damit sie auf den Deal eingingn.
agree-obj,"69 sg, gram",der Fan die Schauspielerin vorhin offensichtlich bedrängte um ein Autogramm zu bekommen.
agree-obj,"69 sg, ungram",der Fan die Schauspielerin vorhin offensichtlich bedrängten um ein Autogramm zu bekommen.
agree-obj,"69 pl, gram",der Fan die Schauspielerinnen vorhin offensichtlich bedrängte um ein Autogramm zu bekommen.
agree-obj,"69 pl, ungram",der Fan die Schauspielerinnen vorhin offensichtlich bedrängten um ein Autogramm zu bekommen.
agree-obj,"70 sg, gram",der Sammler die Expertin heute offen fragte welchen Wert er für die Vase verlangen kann.
agree-obj,"70 sg, ungram",der Sammler die Expertin heute offen fragten welchen Wert er für die Vase verlangen kann.
agree-obj,"70 pl, gram",der Sammler die Expertinnen heute offen fragte welchen Wert er für die Vase verlangen kann.
agree-obj,"70 pl, ungram",der Sammler die Expertinnen heute offen fragten welchen Wert er für die Vase verlangen kann.
agree-obj,"71 sg, gram",der Arzt die Apothekerin gar euphorisch rühmte nachdem sie eine neue Creme angerührt hatte.
agree-obj,"71 sg, ungram",der Arzt die Apothekerin gar euphorisch rühmten nachdem sie eine neue Creme angerührt hatte.
agree-obj,"71 pl, gram",der Arzt die Apothekerinnen gar euphorisch rühmte nachdem sie eine neue Creme angerührt hatten.
agree-obj,"71 pl, ungram",der Arzt die Apothekerinnen gar euphorisch rühmten nachdem sie eine neue Creme angerührt hatten.
agree-obj,"72 sg, gram",der Pilot die Stewardess immerhin kurz informierte als er mit dem Landeanflug begann.
agree-obj,"72 sg, ungram",der Pilot die Stewardess immerhin kurz informierten als er mit dem Landeanflug begann.
agree-obj,"72 pl, gram",der Pilot die Stewardessen immerhin kurz informierte als er mit dem Landeanflug begann.
agree-obj,"72 pl, ungram",der Pilot die Stewardessen immerhin kurz informierten als er mit dem Landeanflug begann.
agree-obj,"73 sg, gram",der Dekan die Professorin letztens arrogant belächelte als sie ihm ihren Standpunkt verdeutlichte.
agree-obj,"73 sg, ungram",der Dekan die Professorin letztens arrogant belächelten als sie ihm ihren Standpunkt verdeutlichte.
agree-obj,"73 pl, gram",der Dekan die Professorinnen letztens arrogant belächelte als sie ihm ihren Standpunkt verdeutlichten.
agree-obj,"73 pl, ungram",der Dekan die Professorinnen letztens arrogant belächelten als sie ihm ihren Standpunkt verdeutlichten.
agree-obj,"74 sg, gram",der Postbote die Nachbarin eigentlich insgeheim verabscheute nachdem sie mehrfach ein Paket nicht angenommen hatte.
agree-obj,"74 sg, ungram",der Postbote die Nachbarin eigentlich insgeheim verabscheuten nachdem sie mehrfach ein Paket nicht angenommen hatte.
agree-obj,"74 pl, gram",der Postbote die Nachbarinnen eigentlich insgeheim verabscheute nachdem sie mehrfach ein Paket nicht angenommen hatten.
agree-obj,"74 pl, ungram",der Postbote die Nachbarinnen eigentlich insgeheim verabscheuten nachdem sie mehrfach ein Paket nicht angenommen hatten.
agree-obj,"75 sg, gram",der Zauberer die Hexe einst fähig verzauberte als sie ihn zum Duell herausforderte.
agree-obj,"75 sg, ungram",der Zauberer die Hexe einst fähig verzauberten als sie ihn zum Duell herausforderte.
agree-obj,"75 pl, gram",der Zauberer die Hexen einst fähig verzauberte als sie ihn zum Duell herausforderten.
agree-obj,"75 pl, ungram",der Zauberer die Hexen einst fähig verzauberten als sie ihn zum Duell herausforderten.
agree-obj,"76 sg, gram",der Hehler die Diebin wieder prompt schlug als sie ihm die Ware nicht verkaufen wollte.
agree-obj,"76 sg, ungram",der Hehler die Diebin wieder prompt schlugen als sie ihm die Ware nicht verkaufen wollte.
agree-obj,"76 pl, gram",der Hehler die Diebinnen wieder prompt schlug als sie ihm die Ware nicht verkaufen wollten.
agree-obj,"76 pl, ungram",der Hehler die Diebinnen wieder prompt schlugen als sie ihm die Ware nicht verkaufen wollten.
agree-obj,"77 sg, gram",der Kapitän die Matrosin eben lautstark alarmierte als er den Kurs nachjustieren musste.
agree-obj,"77 sg, ungram",der Kapitän die Matrosin eben lautstark alarmierten als er den Kurs nachjustieren musste.
agree-obj,"77 pl, gram",der Kapitän die Matrosinnen eben lautstark alarmierte als er den Kurs nachjustieren musste.
agree-obj,"77 pl, ungram",der Kapitän die Matrosinnen eben lautstark alarmierten als er den Kurs nachjustieren musste.
agree-obj,"78 sg, gram",der Ritter die Hofdame sogar inbrünstig verehrte weswegen er ihr ewige Treue schwor.
agree-obj,"78 sg, ungram",der Ritter die Hofdame sogar inbrünstig verehrten weswegen er ihr ewige Treue schwor.
agree-obj,"78 pl, gram",der Ritter die Hofdamen sogar inbrünstig verehrte weswegen er ihr ewige Treue schwor.
agree-obj,"78 pl, ungram",der Ritter die Hofdamen sogar inbrünstig verehrten weswegen er ihr ewige Treue schwor.
agree-obj,"79 sg, gram",der Pfleger die Seniorin natürlich überaus schätzte da sie immer spannende Geschichten erzählt hat.
agree-obj,"79 sg, ungram",der Pfleger die Seniorin natürlich überaus schätzten da sie immer spannende Geschichten erzählt hat.
agree-obj,"79 pl, gram",der Pfleger die Seniorinnen natürlich überaus schätzte da sie immer spannende Geschichten erzählt hatn.
agree-obj,"79 pl, ungram",der Pfleger die Seniorinnen natürlich überaus schätzten da sie immer spannende Geschichten erzählt hatn.
agree-obj,"80 sg, gram",der Bestatter die Floristin zunächst öffentlich bevorzugte da ihre Gestecke sich von der Masse abhoben.
agree-obj,"80 sg, ungram",der Bestatter die Floristin zunächst öffentlich bevorzugten da ihre Gestecke sich von der Masse abhoben.
agree-obj,"80 pl, gram",der Bestatter die Floristinnen zunächst öffentlich bevorzugte da ihre Gestecke sich von der Masse abhoben.
agree-obj,"80 pl, ungram",der Bestatter die Floristinnen zunächst öffentlich bevorzugten da ihre Gestecke sich von der Masse abhoben.
agree-obj,"81 sg, gram",der Psychologe die Patientin einst arg mochte obwohl sein Berufsethos ihm Distanz vorschrieb.
agree-obj,"81 sg, ungram",der Psychologe die Patientin einst arg mochten obwohl sein Berufsethos ihm Distanz vorschrieb.
agree-obj,"81 pl, gram",der Psychologe die Patientinnen einst arg mochte obwohl sein Berufsethos ihm Distanz vorschrieb.
agree-obj,"81 pl, ungram",der Psychologe die Patientinnen einst arg mochten obwohl sein Berufsethos ihm Distanz vorschrieb.
agree-obj,"82 sg, gram",der Dolmetscher die Linguistin gestern fachkundig unterrichtete da er ein Experte in der Anwendung von Sprache war.
agree-obj,"82 sg, ungram",der Dolmetscher die Linguistin gestern fachkundig unterrichteten da er ein Experte in der Anwendung von Sprache war.
agree-obj,"82 pl, gram",der Dolmetscher die Linguistinnen gestern fachkundig unterrichtete da er ein Experte in der Anwendung von Sprache war.
agree-obj,"82 pl, ungram",der Dolmetscher die Linguistinnen gestern fachkundig unterrichteten da er ein Experte in der Anwendung von Sprache war.
agree-obj,"83 sg, gram",der Geburtshelfer die Mutter sogar willentlich mied um ihr die schlechte Nachricht nicht überbringen zu müssen.
agree-obj,"83 sg, ungram",der Geburtshelfer die Mutter sogar willentlich mieden um ihr die schlechte Nachricht nicht überbringen zu müssen.
agree-obj,"83 pl, gram",der Geburtshelfer die Mütter sogar willentlich mied um ihr die schlechte Nachricht nicht überbringen zu müssen.
agree-obj,"83 pl, ungram",der Geburtshelfer die Mütter sogar willentlich mieden um ihr die schlechte Nachricht nicht überbringen zu müssen.
agree-obj,"84 sg, gram",der Pressesprecher die Reporterin vorhin lieb anlächtelte als sie seiner Rede zuhörte.
agree-obj,"84 sg, ungram",der Pressesprecher die Reporterin vorhin lieb anlächtelten als sie seiner Rede zuhörte.
agree-obj,"84 pl, gram",der Pressesprecher die Reporterinnen vorhin lieb anlächtelte als sie seiner Rede zuhörten.
agree-obj,"84 pl, ungram",der Pressesprecher die Reporterinnen vorhin lieb anlächtelten als sie seiner Rede zuhörten.
agree-obj,"85 sg, gram",der Förster die Ökologin gerne ungefragt konsultierte um von ihrer Expertise in Botanik zu profitieren.
agree-obj,"85 sg, ungram",der Förster die Ökologin gerne ungefragt konsultierten um von ihrer Expertise in Botanik zu profitieren.
agree-obj,"85 pl, gram",der Förster die Ökologinnen gerne ungefragt konsultierte um von ihrer Expertise in Botanik zu profitieren.
agree-obj,"85 pl, ungram",der Förster die Ökologinnen gerne ungefragt konsultierten um von ihrer Expertise in Botanik zu profitieren.
agree-obj,"86 sg, gram",der Fotograf die Musikerin neulich daheim besuchte um sie für ihr neues Album abzulichten.
agree-obj,"86 sg, ungram",der Fotograf die Musikerin neulich daheim besuchten um sie für ihr neues Album abzulichten.
agree-obj,"86 pl, gram",der Fotograf die Musikerinnen neulich daheim besuchte um sie für ihr neues Album abzulichtenn.
agree-obj,"86 pl, ungram",der Fotograf die Musikerinnen neulich daheim besuchten um sie für ihr neues Album abzulichtenn.
agree-obj,"87 sg, gram",der Drogerist die Kosmetikerin tatsächlich energisch verjagte als sie von einem neuen Make-Up schwärmte.
agree-obj,"87 sg, ungram",der Drogerist die Kosmetikerin tatsächlich energisch verjagten als sie von einem neuen Make-Up schwärmte.
agree-obj,"87 pl, gram",der Drogerist die Kosmetikerinnen tatsächlich energisch verjagte als sie von einem neuen Make-Up schwärmten.
agree-obj,"87 pl, ungram",der Drogerist die Kosmetikerinnen tatsächlich energisch verjagten als sie von einem neuen Make-Up schwärmten.
agree-obj,"88 sg, gram",der Kandidat die Wählerin schließlich wild küsste als sie ihm ihre Stimme gab.
agree-obj,"88 sg, ungram",der Kandidat die Wählerin schließlich wild küssten als sie ihm ihre Stimme gab.
agree-obj,"88 pl, gram",der Kandidat die Wählerinnen schließlich wild küsste als sie ihm ihre Stimme gabn.
agree-obj,"88 pl, ungram",der Kandidat die Wählerinnen schließlich wild küssten als sie ihm ihre Stimme gabn.
agree-obj,"89 sg, gram",der Mediziner die Laborantin heute lediglich aufsuchte um sich nach den Werten zu erkundigen.
agree-obj,"89 sg, ungram",der Mediziner die Laborantin heute lediglich aufsuchten um sich nach den Werten zu erkundigen.
agree-obj,"89 pl, gram",der Mediziner die Laborantinnen heute lediglich aufsuchte um sich nach den Werten zu erkundigen.
agree-obj,"89 pl, ungram",der Mediziner die Laborantinnen heute lediglich aufsuchten um sich nach den Werten zu erkundigen.
agree-obj,"90 sg, gram",der Comedian die Kabarettistin natürlich rührend tröstete nachdem niemand bei dem Auftritt lachte.
agree-obj,"90 sg, ungram",der Comedian die Kabarettistin natürlich rührend trösteten nachdem niemand bei dem Auftritt lachte.
agree-obj,"90 pl, gram",der Comedian die Kabarettistinnen natürlich rührend tröstete nachdem niemand bei dem Auftritt lachte.
agree-obj,"90 pl, ungram",der Comedian die Kabarettistinnen natürlich rührend trösteten nachdem niemand bei dem Auftritt lachte.
agree-obj,"91 sg, gram",der Forscher die Probandin wieder geduldig erinnerte als sie den Termin für das Experiment vergaß.
agree-obj,"91 sg, ungram",der Forscher die Probandin wieder geduldig erinnerten als sie den Termin für das Experiment vergaß.
agree-obj,"91 pl, gram",der Forscher die Probandinnen wieder geduldig erinnerte als sie den Termin für das Experiment vergaßen.
